pct_soft_white,pct_high_energy_brown,pct_whole_grain_loaf,pct_low_gi_seed_loaf,total_from_components
59.74557019536574,15.492957746478872,12.494320763289414,12.26715129486597,2201
51.35135135135135,13.646433318564466,14.754098360655737,20.248116969428445,2257
47.491463094299974,13.47517730496454,20.199632256369846,18.83372734436564,3807
51.9213845702552,13.75770020533881,19.741859782927545,14.579055441478438,3409
51.93017791205102,13.427324605572341,18.731117824773413,15.911379657603222,2979
59.516081439952785,11.861906167010918,16.347005016228977,12.275007376807318,3389
46.67231877914371,18.31284442560407,14.582450190758797,20.43238660449343,2359
59.526411657559194,14.389799635701275,12.531876138433514,13.55191256830601,2745
46.12048192771084,19.80722891566265,15.66265060240964,18.40963855421687,2075
45.1497005988024,19.089820359281436,18.97005988023952,16.79041916167665,4175
55.73910566790088,12.361150669324978,17.658786670464256,14.240956992309883,3511
52.653927813163484,12.569002123142251,14.309978768577494,20.467091295116774,2355
52.21943048576214,15.745393634840871,13.525963149078727,18.509212730318257,2388
58.948432760364,15.52072800808898,11.02123356926188,14.509605662285136,3956
46.28975265017668,16.386925795053003,16.828621908127207,20.49469964664311,2264
50.63785472533194,13.407966675344962,21.010153605831814,14.94402499349128,3841
54.26712590891696,17.60428626100268,15.53769613471106,12.590891695369308,2613
57.467077612776684,10.731297282151864,16.3911459792659,15.410479125805548,3569
59.74273463554073,13.149118627918055,11.338732729871367,15.769414006669843,2099
48.025353486104336,13.261823500731351,18.23500731350561,20.477815699658702,2051
47.235319331333045,14.78782683240463,17.57393913416202,20.4029147021003,2333
50.080862533692724,15.417789757412399,16.253369272237197,18.247978436657682,3710
49.47888096544158,17.71804717498629,17.334064728469556,15.469007131102577,1823
48.97238278741169,15.414258188824661,15.25369299935774,20.35966602440591,3114
45.35469107551487,16.52173913043478,16.79633867276888,21.327231121281464,2185
49.79777553083923,17.69464105156724,17.99797775530839,14.509605662285136,1978
57.02419646081618,14.879017695919107,15.31238714337306,12.784398699891659,2769
57.003891050583654,12.670233463035018,17.728599221789885,12.59727626459144,4112
56.84310920362422,14.258464473056748,15.164520743919885,13.733905579399142,2097
53.49519743863394,11.979722518676628,17.049092849519745,17.47598719316969,3748
58.25545171339564,11.348464619492656,16.421895861148197,13.974187805963506,2247
45.67332309267793,16.999487967229904,17.921146953405017,19.406041986687146,1953
54.923857868020306,13.65482233502538,14.416243654822336,17.00507614213198,3940
56.083650190114064,16.017110266159694,11.787072243346007,16.11216730038023,2104
57.75644264780192,16.851945426983324,15.133906013137949,10.257705912076807,3958
55.08265916285614,12.34611326064017,17.200140696447413,15.371086880056279,2843
54.131227217496956,14.246658566221143,17.70959902794654,13.912515188335359,3292
55.74933490984333,16.346438072716523,16.346438072716523,11.557788944723619,3383
49.08825674690007,13.420860685630926,18.672501823486506,18.818380743982495,4113
58.78763222131814,14.605370219690805,11.187957689178193,15.419039869812856,2458
46.75925925925926,16.642300194931774,20.71150097465887,15.886939571150096,4104
53.16455696202531,16.496529195590035,17.06819109840751,13.270722743977133,2449
57.69055225924235,10.953902327704244,13.60109539023277,17.75445002282063,2191
56.78391959798995,15.477386934673367,15.829145728643216,11.909547738693467,1990
49.68354430379747,15.063291139240507,20.632911392405063,14.620253164556962,3160
47.9486463857103,17.192296957856545,19.452972369522747,15.40608428691041,3583
53.250345781466116,14.135546334716459,16.81881051175657,15.795297372060856,3615
56.120157215047726,11.93149915777653,17.827063447501406,14.12128017967434,3562
55.01259445843829,15.516372795969774,15.012594458438286,14.458438287153651,1985
51.024011299435024,13.559322033898304,16.454802259887007,18.96186440677966,2832
45.716198125836684,15.863453815261044,22.79116465863454,15.629183400267738,2988
50.529552442774175,17.42398360095661,13.665869490946362,18.380594465322854,2927
49.41017863161443,17.357600269632627,18.200202224469162,15.03201887428379,2967
46.35859519408503,16.34011090573013,18.927911275415894,18.373382624768947,2705
47.53810082063306,20.105509964830013,13.774912075029308,18.581477139507623,3412
53.24271844660194,15.145631067961165,13.398058252427184,18.21359223300971,2575
52.075471698113205,16.68763102725367,17.568134171907758,13.668763102725368,2385
53.49367088607595,14.126582278481012,16.962025316455694,15.417721518987342,3950
53.537486800422386,16.314677930306228,12.93558606124604,17.212249208025344,1894
47.21732561067741,17.57743641400151,20.825988416016116,14.37924955930496,3971
59.02676399026764,12.116788321167883,12.408759124087592,16.447688564476888,2055
53.26268823201339,12.771890686001116,17.038482989403235,16.926938092582265,3586
55.75479566305255,13.261050875729774,16.972477064220186,14.011676396997498,2398
46.78519240136386,13.85776911836337,20.896249391134923,18.460789089137847,4106
57.66515380736258,12.783661119515886,15.254664649520928,14.296520423600606,3966
54.69049138481174,16.751754945756222,12.699425654116144,15.85832801531589,3134
55.42412977357215,17.167962149374787,13.518080432578575,13.889827644474483,2959
51.8593473311409,16.898558057171766,16.51909941816342,14.722995193523905,3953
57.261195961687804,13.771680041418586,14.44473207351799,14.522391923375617,3863
52.60262378332629,12.82268303004655,14.93863732543377,19.636055861193398,2363
49.374660141381185,16.476345840130506,16.476345840130506,17.672648178357804,3678
51.580872746276455,16.435850535667626,18.500130650640187,13.48314606741573,3827
58.867801047120416,11.289267015706807,15.80497382198953,14.037958115183248,3056
47.23340040241449,20.92555331991952,17.95774647887324,13.883299798792756,1988
48.82175226586103,15.6797583081571,16.64652567975831,18.851963746223564,3310
54.59582790091264,13.559322033898304,18.285528031290742,13.559322033898304,3068
47.396963123644255,16.865509761388285,19.305856832971802,16.43167028199566,1844
57.41202549182599,12.662787475755058,15.40592962039346,14.51925741202549,3609
45.47738693467337,14.949748743718594,18.781407035175878,20.79145728643216,3184
59.329140461215935,14.622641509433961,11.89727463312369,14.150943396226415,1908
51.71503957783641,16.773464003015455,15.718055032039203,15.793441387108933,2653
50.77348066298343,15.248618784530388,17.67955801104972,16.298342541436465,3620
